#"bin","chrom","chromStart","chromEnd","name","length","cpgNum","gcNum","perCpg","perGc","obsExp"
"931","chr19","45398194","45398430","CpG: 21","236","21","166","17.8","70.3","0.73"
"931","chr19","45404882","45405208","CpG: 24","326","24","223","14.7","68.4","0.64"
"931","chr19","45405804","45406866","CpG: 72","1062","72","634","13.6","59.7","0.76"
"931","chr19","45423403","45423933","CpG: 44","530","44","356","16.6","67.2","0.8"
"931","chr19","45428429","45429037","CpG: 67","608","67","425","22","69.9","0.9"
"931","chr19","45439607","45440138","CpG: 75","531","75","405","28.2","76.3","0.97"
"931","chr19","45443484","45443695","CpG: 25","211","25","154","23.7","73","0.89"
"931","chr19","45444284","45444789","CpG: 45","505","45","349","17.8","69.1","0.75"
"931","chr19","45450807","45451246","CpG: 55","439","55","286","25.1","65.1","1.18"
"931","chr19","45467703","45469410","CpG: 128","1707","128","1040","15","60.9","0.81"
"931","chr19","45472590","45473004","CpG: 33","414","33","267","15.9","64.5","0.79"
"932","chr19","45494615","45494998","CpG: 29","383","29","257","15.1","67.1","0.67"
"932","chr19","45496503","45497240","CpG: 72","737","72","521","19.5","70.7","0.78"
"932","chr19","45498588","45499428","CpG: 90","840","90","569","21.4","67.7","0.93"
"932","chr19","45506520","45508034","CpG: 111","1514","111","952","14.7","62.9","0.74"
"932","chr19","45517653","45518110","CpG: 33","457","33","301","14.4","65.9","0.68"
"932","chr19","45529046","45529597","CpG: 43","551","43","329","15.6","59.7","0.88"
"932","chr19","45553525","45553891","CpG: 31","366","31","227","16.9","62","0.88"
"932","chr19","45584608","45585087","CpG: 50","479","50","295","20.9","61.6","1.1"
"932","chr19","45591076","45591853","CpG: 64","777","64","503","16.5","64.7","0.79"
"932","chr19","45601964","45602209","CpG: 33","245","33","186","26.9","75.9","0.94"
"933","chr19","45616196","45616557","CpG: 27","361","27","231","15","64","0.75"
"933","chr19","45641614","45642373","CpG: 61","759","61","498","16.1","65.6","0.75"
"933","chr19","45645238","45645683","CpG: 39","445","39","312","17.5","70.1","0.73"
"933","chr19","45671114","45671317","CpG: 17","203","17","140","16.7","69","0.7"
"933","chr19","45676904","45677511","CpG: 48","607","48","418","15.8","68.9","0.67"
"933","chr19","45677962","45678197","CpG: 20","235","20","164","17","69.8","0.71"
"933","chr19","45681541","45681878","CpG: 38","337","38","246","22.6","73","0.86"
"933","chr19","45692224","45693034","CpG: 69","810","69","521","17","64.3","0.82"
"933","chr19","45711751","45712922","CpG: 105","1171","105","800","17.9","68.3","0.77"
"933","chr19","45717231","45717456","CpG: 25","225","25","155","22.2","68.9","0.98"
"933","chr19","45730783","45731120","CpG: 35","337","35","230","20.8","68.2","0.9"
"933","chr19","45733170","45733699","CpG: 57","529","57","365","21.6","69","0.91"
"934","chr19","45766904","45767162","CpG: 19","258","19","180","14.7","69.8","0.61"
"934","chr19","45767441","45771706","CpG: 371","4265","371","2798","17.4","65.6","0.81"
"934","chr19","45777296","45777784","CpG: 36","488","36","313","14.8","64.1","0.72"
"934","chr19","45785730","45786676","CpG: 69","946","69","612","14.6","64.7","0.7"
"934","chr19","45792298","45793089","CpG: 97","791","97","532","24.5","67.3","1.08"
"934","chr19","45804219","45804708","CpG: 38","489","38","295","15.5","60.3","0.86"
"934","chr19","45815232","45816003","CpG: 62","771","62","520","16.1","67.4","0.72"
"934","chr19","45862944","45863347","CpG: 39","403","39","260","19.4","64.5","1"
"934","chr19","45864113","45864550","CpG: 48","437","48","314","22","71.9","0.86"
"935","chr19","45882769","45883006","CpG: 20","237","20","168","16.9","70.9","0.68"
"935","chr19","45884069","45886320","CpG: 212","2251","212","1528","18.8","67.9","0.82"
"935","chr19","45886788","45887004","CpG: 18","216","18","135","16.7","62.5","0.87"
"935","chr19","45901279","45902043","CpG: 86","764","86","478","22.5","62.6","1.15"
"935","chr19","45902467","45903287","CpG: 59","820","59","463","14.4","56.5","0.9"
"935","chr19","45914270","45914487","CpG: 21","217","21","145","19.4","66.8","0.87"
"935","chr19","45935344","45935588","CpG: 17","244","17","153","13.9","62.7","0.71"
"935","chr19","45939903","45940950","CpG: 99","1047","99","704","18.9","67.2","0.84"
"935","chr19","45952951","45953245","CpG: 27","294","27","198","18.4","67.3","0.81"
"935","chr19","46000850","46001072","CpG: 19","222","19","152","17.1","68.5","0.78"
"936","chr19","46015025","46016822","CpG: 158","1797","158","1170","17.6","65.1","0.84"
"936","chr19","46022788","46023076","CpG: 22","288","22","200","15.3","69.4","0.65"
"936","chr19","46077127","46077713","CpG: 43","586","43","360","14.7","61.4","0.78"
"936","chr19","46078787","46079186","CpG: 64","399","64","253","32.1","63.4","1.6"
"938","chr19","46296796","46297346","CpG: 43","550","43","373","15.6","67.8","0.69"
"938","chr19","46303741","46304360","CpG: 55","619","55","421","17.8","68","0.8"
"938","chr19","46346928","46347421","CpG: 52","493","52","346","21.1","70.2","0.88"
"939","chr19","46412054","46412545","CpG: 44","491","44","336","17.9","68.4","0.78"
"939","chr19","46413330","46413579","CpG: 24","249","24","177","19.3","71.1","0.77"
"939","chr19","46428811","46429092","CpG: 25","281","25","190","17.8","67.6","0.78"
"939","chr19","46471300","46471816","CpG: 58","516","58","363","22.5","70.3","0.91"
"939","chr19","46487969","46488186","CpG: 21","217","21","136","19.4","62.7","1"
"939","chr19","46493070","46495180","CpG: 186","2110","186","1388","17.6","65.8","0.83"
"939","chr19","46495771","46496033","CpG: 30","262","30","191","22.9","72.9","0.86"
"939","chr19","46513591","46513861","CpG: 24","270","24","183","17.8","67.8","0.78"
"940","chr19","46600529","46601607","CpG: 122","1078","122","742","22.6","68.8","0.97"
"940","chr19","46623525","46624221","CpG: 68","696","68","499","19.5","71.7","0.77"
"940","chr19","46634523","46634813","CpG: 25","290","25","195","17.2","67.2","0.77"
"940","chr19","46636080","46636290","CpG: 21","210","21","161","20","76.7","0.68"
"940","chr19","46638588","46639700","CpG: 78","1112","78","728","14","65.5","0.67"
"940","chr19","46648511","46649868","CpG: 166","1357","166","901","24.5","66.4","1.11"
"940","chr19","46660629","46661526","CpG: 81","897","81","569","18.1","63.4","0.93"
"941","chr19","46678426","46678636","CpG: 18","210","18","129","17.1","61.4","0.91"
"941","chr19","46693881","46694143","CpG: 19","262","19","175","14.5","66.8","0.65"
"941","chr19","46697591","46697812","CpG: 21","221","21","154","19","69.7","0.9"
"941","chr19","46710806","46711047","CpG: 21","241","21","166","17.4","68.9","0.75"
"941","chr19","46713816","46714298","CpG: 36","482","36","308","14.9","63.9","0.74"
"941","chr19","46716177","46717560","CpG: 97","1383","97","913","14","66","0.68"
"941","chr19","46745984","46746691","CpG: 87","707","87","456","24.6","64.5","1.18"
"941","chr19","46755552","46756967","CpG: 151","1415","151","999","21.3","70.6","0.86"
"941","chr19","46787328","46788726","CpG: 105","1398","105","856","15","61.2","0.81"
"942","chr19","46850357","46850893","CpG: 49","536","49","355","18.3","66.2","0.92"
"942","chr19","46860100","46861545","CpG: 144","1445","144","876","19.9","60.6","1.11"
"943","chr19","47004049","47004435","CpG: 40","386","40","281","20.7","72.8","0.81"
"943","chr19","47019647","47021933","CpG: 196","2286","196","1502","17.1","65.7","0.8"
"943","chr19","47035903","47036209","CpG: 25","306","25","178","16.3","58.2","0.97"
"943","chr19","47045193","47046236","CpG: 95","1043","95","752","18.2","72.1","0.71"
"943","chr19","47048129","47048879","CpG: 83","750","83","515","22.1","68.7","0.96"
"944","chr19","47111151","47111404","CpG: 20","253","20","160","15.8","63.2","0.81"
"944","chr19","47112698","47113130","CpG: 44","432","44","298","20.4","69","0.86"
"944","chr19","47113417","47113844","CpG: 29","427","29","235","13.6","55","1.05"
"944","chr19","47130654","47131107","CpG: 45","453","45","277","19.9","61.1","1.11"
"945","chr19","47226060","47226776","CpG: 88","716","88","535","24.6","74.7","0.88"
"945","chr19","47228120","47228458","CpG: 42","338","42","276","24.9","81.7","0.77"
"945","chr19","47230203","47231549","CpG: 130","1346","130","832","19.3","61.8","1.03"
"945","chr19","47239468","47239993","CpG: 64","525","64","384","24.4","73.1","0.91"
"945","chr19","47244106","47244458","CpG: 40","352","40","248","22.7","70.5","0.92"
"945","chr19","47256391","47257759","CpG: 100","1368","100","865","14.6","63.2","0.8"
"945","chr19","47264661","47264942","CpG: 29","281","29","205","20.6","73","0.78"
"945","chr19","47273113","47275483","CpG: 206","2370","206","1559","17.4","65.8","0.81"
"946","chr19","47349043","47349721","CpG: 57","678","57","434","16.8","64","0.92"
"946","chr19","47406850","47407331","CpG: 43","481","43","335","17.9","69.6","0.75"
"946","chr19","47418994","47419520","CpG: 66","526","66","428","25.1","81.4","0.76"
"946","chr19","47430038","47430570","CpG: 62","532","62","376","23.3","70.7","0.93"
"118","chr19","47447612","47448309","CpG: 89","697","89","496","25.5","71.2","1.01"
"947","chr19","47456848","47457560","CpG: 72","712","72","457","20.2","64.2","0.98"
"947","chr19","47465834","47466262","CpG: 33","428","33","267","15.4","62.4","0.79"
"947","chr19","47483972","47484365","CpG: 45","393","45","273","22.9","69.5","0.98"
"947","chr19","47514460","47515525","CpG: 94","1065","94","679","17.7","63.8","0.91"
"947","chr19","47544539","47545905","CpG: 107","1366","107","962","15.7","70.4","0.65"
"947","chr19","47572711","47573620","CpG: 95","909","95","644","20.9","70.8","0.86"
"948","chr19","47600240","47600829","CpG: 61","589","61","409","20.7","69.4","0.86"
"948","chr19","47608094","47610428","CpG: 196","2334","196","1428","16.8","61.2","0.9"
"948","chr19","47679846","47681144","CpG: 122","1298","122","963","18.8","74.2","0.7"
"948","chr19","47698831","47699284","CpG: 34","453","34","283","15","62.5","0.81"
"948","chr19","47701272","47702519","CpG: 124","1247","124","850","19.9","68.2","0.88"
"949","chr19","47713229","47713580","CpG: 35","351","35","220","19.9","62.7","1.03"
"949","chr19","47716574","47717041","CpG: 39","467","39","317","16.7","67.9","0.73"
"949","chr19","47725815","47726250","CpG: 45","435","45","291","20.7","66.9","0.93"
"949","chr19","47740893","47741436","CpG: 44","543","44","356","16.2","65.6","0.76"
"949","chr19","47743375","47743857","CpG: 50","482","50","309","20.7","64.1","1.01"
"949","chr19","47745472","47745853","CpG: 36","381","36","251","18.9","65.9","0.93"
"949","chr19","47778328","47779094","CpG: 64","766","64","488","16.7","63.7","0.83"
"949","chr19","47803195","47803448","CpG: 19","253","19","181","15","71.5","0.63"
"950","chr19","47860303","47860903","CpG: 45","600","45","393","15","65.5","0.72"
"951","chr19","48061812","48062067","CpG: 21","255","21","164","16.5","64.3","0.81"
"952","chr19","48137461","48137757","CpG: 24","296","24","202","16.2","68.2","0.7"
"952","chr19","48170072","48170878","CpG: 87","806","87","584","21.6","72.5","0.84"
"952","chr19","48171808","48172095","CpG: 34","287","34","203","23.7","70.7","0.95"
"952","chr19","48182466","48182828","CpG: 37","362","37","256","20.4","70.7","0.82"
"952","chr19","48194643","48195412","CpG: 108","769","108","576","28.1","74.9","1"
"952","chr19","48203912","48204204","CpG: 23","292","23","191","15.8","65.4","0.75"
"953","chr19","48271298","48272084","CpG: 53","786","53","466","13.5","59.3","0.77"
"953","chr19","48291096","48291470","CpG: 34","374","34","233","18.2","62.3","0.95"
"953","chr19","48321272","48322236","CpG: 87","964","87","650","18","67.4","0.82"
"953","chr19","48330137","48330463","CpG: 25","326","25","207","15.3","63.5","0.76"
"953","chr19","48333884","48334292","CpG: 40","408","40","295","19.6","72.3","0.75"
"953","chr19","48363230","48363450","CpG: 17","220","17","149","15.5","67.7","0.68"
"953","chr19","48363931","48364350","CpG: 43","419","43","273","20.5","65.2","0.97"
"954","chr19","48398222","48398866","CpG: 90","644","90","453","28","70.3","1.14"
"954","chr19","48404919","48405340","CpG: 33","421","33","273","15.7","64.8","0.75"
"954","chr19","48414858","48415083","CpG: 22","225","22","144","19.6","64","0.97"
"954","chr19","48415916","48416155","CpG: 25","239","25","162","20.9","67.8","0.95"
"954","chr19","48442543","48444379","CpG: 240","1836","240","1357","26.1","73.9","0.97"
"954","chr19","48445777","48446185","CpG: 45","408","45","261","22.1","64","1.08"
"954","chr19","48452739","48453029","CpG: 23","290","23","201","15.9","69.3","0.66"
"954","chr19","48461745","48462535","CpG: 87","790","87","524","22","66.3","1"
"954","chr19","48468968","48469900","CpG: 96","932","96","633","20.6","67.9","0.92"
"954","chr19","48480305","48480918","CpG: 52","613","52","393","17","64.1","0.83"
"954","chr19","48485053","48485268","CpG: 16","215","16","140","14.9","65.1","0.71"
"954","chr19","48491093","48491535","CpG: 41","442","41","324","18.6","73.3","0.69"
"954","chr19","48493039","48494091","CpG: 103","1052","103","753","19.6","71.6","0.85"
"955","chr19","48501256","48501623","CpG: 29","367","29","255","15.8","69.5","0.65"
"955","chr19","48511354","48511565","CpG: 24","211","24","162","22.7","76.8","0.79"
"955","chr19","48513480","48513950","CpG: 41","470","41","332","17.4","70.6","0.7"
"955","chr19","48558288","48558512","CpG: 20","224","20","153","17.9","68.3","0.77"
"955","chr19","48603554","48603921","CpG: 42","367","42","272","22.9","74.1","0.87"
"955","chr19","48612988","48613384","CpG: 30","396","30","276","15.2","69.7","0.63"
"955","chr19","48619020","48619666","CpG: 67","646","67","427","20.7","66.1","0.95"
"955","chr19","48624131","48624463","CpG: 37","332","37","243","22.3","73.2","0.83"
"955","chr19","48625966","48626306","CpG: 28","340","28","240","16.5","70.6","0.69"
"956","chr19","48629346","48631034","CpG: 116","1688","116","1090","13.7","64.6","0.66"
"956","chr19","48635571","48636144","CpG: 63","573","63","426","22","74.3","0.82"
"956","chr19","48636899","48637874","CpG: 69","975","69","588","14.2","60.3","0.78"
"956","chr19","48661498","48662036","CpG: 66","538","66","384","24.5","71.4","0.96"
"956","chr19","48670343","48670549","CpG: 20","206","20","156","19.4","75.7","0.7"
"956","chr19","48680241","48680910","CpG: 50","669","50","450","14.9","67.3","0.66"
"956","chr19","48696707","48696927","CpG: 18","220","18","150","16.4","68.2","0.83"
"956","chr19","48703186","48703561","CpG: 26","375","26","247","13.9","65.9","0.65"
"956","chr19","48713988","48714429","CpG: 32","441","32","283","14.5","64.2","0.74"
"956","chr19","48719797","48720055","CpG: 20","258","20","190","15.5","73.6","0.61"
"956","chr19","48720576","48721019","CpG: 36","443","36","269","16.3","60.7","0.88"
"956","chr19","48728899","48729568","CpG: 77","669","77","502","23","75","0.82"
"956","chr19","48735170","48735556","CpG: 34","386","34","271","17.6","70.2","0.72"
"956","chr19","48738761","48739705","CpG: 122","944","122","674","25.8","71.4","1.04"
"956","chr19","48750431","48750964","CpG: 44","533","44","344","16.5","64.5","0.79"
"956","chr19","48752521","48753238","CpG: 70","717","70","524","19.5","73.1","0.73"
"957","chr19","48795148","48795488","CpG: 28","340","28","211","16.5","62.1","0.87"
"957","chr19","48799598","48799861","CpG: 21","263","21","176","16","66.9","0.72"
"957","chr19","48810840","48811177","CpG: 43","337","43","254","25.5","75.4","0.9"
"957","chr19","48812288","48812508","CpG: 20","220","20","164","18.2","74.5","0.71"
"957","chr19","48837231","48837517","CpG: 26","286","26","197","18.2","68.9","0.77"
"957","chr19","48872227","48872671","CpG: 46","444","46","275","20.7","61.9","1.08"
"958","chr19","48899965","48900361","CpG: 29","396","29","231","14.6","58.3","0.88"
"958","chr19","48933438","48933798","CpG: 37","360","37","226","20.6","62.8","1.05"
"958","chr19","48954669","48955236","CpG: 53","567","53","360","18.7","63.5","0.93"
"958","chr19","48965115","48966119","CpG: 78","1004","78","621","15.5","61.9","0.82"
"958","chr19","48969265","48969623","CpG: 36","358","36","250","20.1","69.8","0.84"
"958","chr19","48993191","48993516","CpG: 33","325","33","228","20.3","70.2","0.83"
"958","chr19","49017830","49018984","CpG: 96","1154","96","759","16.6","65.8","0.78"
"958","chr19","49019516","49019836","CpG: 32","320","32","224","20","70","0.82"
"959","chr19","49055965","49057240","CpG: 99","1275","99","825","15.5","64.7","0.76"
"959","chr19","49057837","49058363","CpG: 40","526","40","345","15.2","65.6","0.71"
"959","chr19","49064904","49065189","CpG: 24","285","24","163","16.8","57.2","1.03"
"959","chr19","49071872","49072959","CpG: 153","1087","153","779","28.2","71.7","1.1"
"959","chr19","49085101","49085823","CpG: 86","722","86","504","23.8","69.8","0.99"
"959","chr19","49107915","49108153","CpG: 31","238","31","178","26.1","74.8","0.99"
"959","chr19","49114198","49115312","CpG: 110","1114","110","755","19.7","67.8","0.86"
"959","chr19","49118766","49120378","CpG: 151","1612","151","1066","18.7","66.1","0.86"
"959","chr19","49127848","49128237","CpG: 46","389","46","287","23.7","73.8","0.9"
"959","chr19","49130403","49130689","CpG: 23","286","23","197","16.1","68.9","0.69"
"959","chr19","49132967","49133437","CpG: 42","470","42","296","17.9","63","0.95"
"959","chr19","49142835","49143051","CpG: 19","216","19","142","17.6","65.7","0.86"
"959","chr19","49148955","49151003","CpG: 148","2048","148","1350","14.5","65.9","0.67"
"119","chr19","49151845","49152138","CpG: 22","293","22","207","15","70.6","0.6"
"960","chr19","49157623","49157900","CpG: 25","277","25","203","18.1","73.3","0.67"
"960","chr19","49166018","49166295","CpG: 24","277","24","201","17.3","72.6","0.66"
"960","chr19","49182606","49182976","CpG: 29","370","29","258","15.7","69.7","0.65"
"960","chr19","49196441","49196813","CpG: 40","372","40","269","21.5","72.3","0.82"
"960","chr19","49210238","49210862","CpG: 47","624","47","391","15.1","62.7","0.78"
"961","chr19","49337930","49338371","CpG: 32","441","32","291","14.5","66","0.73"
"961","chr19","49338761","49339066","CpG: 22","305","22","194","14.4","63.6","0.73"
"961","chr19","49339397","49340371","CpG: 71","974","71","637","14.6","65.4","0.69"
"961","chr19","49362213","49362514","CpG: 29","301","29","209","19.3","69.4","0.8"
"961","chr19","49363495","49363952","CpG: 34","457","34","292","14.9","63.9","0.77"
"961","chr19","49388012","49388347","CpG: 39","335","39","226","23.3","67.5","1.04"
"962","chr19","49422369","49422755","CpG: 49","386","49","275","25.4","71.2","1"
"962","chr19","49427946","49428837","CpG: 61","891","61","540","13.7","60.6","0.77"
"962","chr19","49431059","49431611","CpG: 41","552","41","361","14.9","65.4","0.7"
"962","chr19","49432494","49433018","CpG: 47","524","47","351","17.9","67","0.8"
"962","chr19","49433561","49434031","CpG: 39","470","39","303","16.6","64.5","0.8"
"962","chr19","49436353","49436788","CpG: 40","435","40","290","18.4","66.7","0.84"
"962","chr19","49441151","49441577","CpG: 33","426","33","252","15.5","59.2","0.89"
"962","chr19","49442850","49443965","CpG: 86","1115","86","752","15.4","67.4","0.68"
"962","chr19","49451506","49451928","CpG: 31","422","31","234","14.7","55.5","1.01"
"962","chr19","49453022","49453580","CpG: 57","558","57","360","20.4","64.5","0.99"
"962","chr19","49461770","49462109","CpG: 37","339","37","243","21.8","71.7","0.87"
"962","chr19","49464191","49464594","CpG: 28","403","28","252","13.9","62.5","0.72"
"962","chr19","49487178","49487708","CpG: 51","530","51","344","19.2","64.9","0.91"
"962","chr19","49487983","49488261","CpG: 21","278","21","152","15.1","54.7","1.07"
"962","chr19","49495995","49496582","CpG: 57","587","57","369","19.4","62.9","0.99"
"962","chr19","49513274","49513594","CpG: 28","320","28","217","17.5","67.8","0.76"
"962","chr19","49524520","49524754","CpG: 18","234","18","149","15.4","63.7","0.77"
"962","chr19","49527724","49528011","CpG: 31","287","31","198","21.6","69","0.92"
"962","chr19","49533821","49534413","CpG: 68","592","68","393","23","66.4","1.04"
"963","chr19","49555619","49556918","CpG: 94","1299","94","824","14.5","63.4","0.75"
"963","chr19","49580500","49580729","CpG: 17","229","17","134","14.8","58.5","0.94"
"963","chr19","49590400","49592250","CpG: 131","1850","131","1047","14.2","56.6","0.88"
"963","chr19","49593352","49593655","CpG: 22","303","22","203","14.5","67","0.71"
"963","chr19","49594487","49594814","CpG: 24","327","24","221","14.7","67.6","0.69"
"963","chr19","49596884","49597924","CpG: 86","1040","86","688","16.5","66.2","0.77"
"963","chr19","49601559","49601893","CpG: 32","334","32","247","19.2","74","0.74"
"963","chr19","49615966","49616219","CpG: 20","253","20","174","15.8","68.8","0.67"
"963","chr19","49639966","49640718","CpG: 68","752","68","491","18.1","65.3","0.85"
"963","chr19","49641821","49642507","CpG: 73","686","73","442","21.3","64.4","1.03"
"963","chr19","49651274","49653034","CpG: 192","1760","192","1163","21.8","66.1","1"
"963","chr19","49664433","49664941","CpG: 45","508","45","342","17.7","67.3","0.82"
"963","chr19","49665578","49666085","CpG: 41","507","41","306","16.2","60.4","0.89"
"963","chr19","49670123","49670496","CpG: 28","373","28","238","15","63.8","0.74"
"964","chr19","49676753","49677789","CpG: 88","1036","88","692","17","66.8","0.78"
"964","chr19","49680665","49680915","CpG: 21","250","21","179","16.8","71.6","0.66"
"964","chr19","49688073","49688302","CpG: 18","229","18","158","15.7","69","0.69"
"964","chr19","49689242","49689545","CpG: 20","303","20","197","13.2","65","0.64"
"964","chr19","49689763","49691541","CpG: 118","1778","118","1067","13.3","60","0.74"
"964","chr19","49701325","49701746","CpG: 32","421","32","255","15.2","60.6","0.85"
"964","chr19","49719550","49720122","CpG: 43","572","43","342","15","59.8","0.84"
"964","chr19","49746235","49746637","CpG: 34","402","34","279","16.9","69.4","0.75"
"964","chr19","49766375","49767248","CpG: 74","873","74","556","17","63.7","0.84"
"964","chr19","49788557","49788803","CpG: 18","246","18","157","14.6","63.8","0.84"
"964","chr19","49799922","49800142","CpG: 19","220","19","137","17.3","62.3","0.89"
"965","chr19","49808754","49809564","CpG: 64","810","64","535","15.8","66","0.73"
"965","chr19","49812954","49813212","CpG: 23","258","23","176","17.8","68.2","0.77"
"965","chr19","49818292","49818505","CpG: 25","213","25","149","23.5","70","0.97"
"965","chr19","49850533","49852226","CpG: 191","1693","191","1178","22.6","69.6","0.95"
"965","chr19","49858470","49858724","CpG: 19","254","19","176","15","69.3","0.63"
"965","chr19","49861578","49863029","CpG: 97","1451","97","903","13.4","62.2","0.69"
"965","chr19","49867122","49867736","CpG: 56","614","56","430","18.2","70","0.76"
"965","chr19","49869679","49870140","CpG: 53","461","53","324","23","70.3","0.95"
"965","chr19","49873099","49873307","CpG: 26","208","26","161","25","77.4","0.84"
"965","chr19","49876139","49878308","CpG: 159","2169","159","1351","14.7","62.3","0.77"
"965","chr19","49889812","49890741","CpG: 112","929","112","653","24.1","70.3","0.98"
"965","chr19","49929097","49929881","CpG: 70","784","70","487","17.9","62.1","0.93"
"966","chr19","50024919","50026229","CpG: 100","1310","100","796","15.3","60.8","0.83"
"966","chr19","50050755","50051235","CpG: 42","480","42","298","17.5","62.1","0.91"
"967","chr19","50147916","50148278","CpG: 34","362","34","245","18.8","67.7","0.84"
"967","chr19","50162890","50163257","CpG: 30","367","30","256","16.3","69.8","0.68"
"968","chr19","50203225","50203939","CpG: 65","714","65","444","18.2","62.2","0.94"
"968","chr19","50205344","50205598","CpG: 28","254","28","190","22","74.8","0.8"
"968","chr19","50210373","50210816","CpG: 41","443","41","271","18.5","61.2","0.99"
"968","chr19","50230727","50231031","CpG: 33","304","33","205","21.7","67.4","0.97"
"968","chr19","50259085","50259295","CpG: 21","210","21","151","20","71.9","0.78"
"968","chr19","50309040","50309251","CpG: 17","211","17","139","16.1","65.9","0.75"
"968","chr19","50323523","50323771","CpG: 23","248","23","163","18.5","65.7","0.87"
"968","chr19","50325757","50325971","CpG: 21","214","21","147","19.6","68.7","0.83"
"968","chr19","50328197","50328813","CpG: 98","616","98","460","31.8","74.7","1.14"
"968","chr19","50329044","50329375","CpG: 25","331","25","174","15.1","52.6","1.28"
"968","chr19","50330812","50331070","CpG: 25","258","25","165","19.4","64","0.95"
"969","chr19","50333133","50334190","CpG: 87","1057","87","678","16.5","64.1","0.8"
"969","chr19","50357589","50358006","CpG: 34","417","34","256","16.3","61.4","0.87"
"969","chr19","50358516","50358826","CpG: 35","310","35","208","22.6","67.1","1.01"
"969","chr19","50376349","50377026","CpG: 59","677","59","452","17.4","66.8","0.83"
"969","chr19","50378161","50378407","CpG: 20","246","20","162","16.3","65.9","0.76"
"969","chr19","50381921","50382233","CpG: 34","312","34","216","21.8","69.2","0.91"
"969","chr19","50383924","50384676","CpG: 77","752","77","536","20.5","71.3","0.89"
"969","chr19","50402220","50402812","CpG: 48","592","48","407","16.2","68.8","0.69"
"969","chr19","50406990","50407198","CpG: 15","208","15","136","14.4","65.4","0.68"
"969","chr19","50415412","50415903","CpG: 39","491","39","340","15.9","69.2","0.68"
"969","chr19","50428013","50428381","CpG: 37","368","37","252","20.1","68.5","0.86"
"969","chr19","50431647","50432420","CpG: 66","773","66","544","17.1","70.4","0.7"
"969","chr19","50458494","50459315","CpG: 76","821","76","544","18.5","66.3","0.85"
"970","chr19","50476172","50476951","CpG: 70","779","70","526","18","67.5","0.82"
"970","chr19","50480596","50480818","CpG: 18","222","18","158","16.2","71.2","0.64"
"970","chr19","50511061","50511616","CpG: 67","555","67","391","24.1","70.5","0.98"
"970","chr19","50517039","50519539","CpG: 194","2500","194","1545","15.5","61.8","0.83"
"970","chr19","50548525","50548865","CpG: 29","340","29","241","17.1","70.9","0.68"
"971","chr19","50604168","50604485","CpG: 38","317","38","211","24","66.6","1.09"
"971","chr19","50606063","50606380","CpG: 40","317","40","214","25.2","67.5","1.11"
"971","chr19","50607927","50608262","CpG: 36","335","36","205","21.5","61.2","1.16"
"971","chr19","50625068","50625536","CpG: 40","468","40","313","17.1","66.9","0.76"
"971","chr19","50639027","50639729","CpG: 52","702","52","457","14.8","65.1","0.7"
"971","chr19","50658666","50659257","CpG: 60","591","60","412","20.3","69.7","0.84"
"971","chr19","50661992","50662496","CpG: 38","504","38","343","15.1","68.1","0.66"
"971","chr19","50666402","50668888","CpG: 202","2486","202","1668","16.3","67.1","0.73"
"971","chr19","50686567","50686837","CpG: 22","270","22","187","16.3","69.3","0.74"
"971","chr19","50694826","50695934","CpG: 106","1108","106","721","19.1","65.1","0.91"
"971","chr19","50716797","50717041","CpG: 23","244","23","176","18.9","72.1","0.73"
"971","chr19","50718190","50719699","CpG: 129","1509","129","990","17.1","65.6","0.8"
"121","chr19","50724404","50725626","CpG: 120","1222","120","830","19.6","67.9","0.86"
"972","chr19","50728375","50728712","CpG: 28","337","28","219","16.6","65","0.8"
"972","chr19","50791619","50791841","CpG: 19","222","19","157","17.1","70.7","0.68"
"972","chr19","50804182","50805114","CpG: 79","932","79","583","17","62.6","0.87"
"972","chr19","50818011","50818525","CpG: 39","514","39","347","15.2","67.5","0.67"
"972","chr19","50826956","50827214","CpG: 28","258","28","174","21.7","67.4","1"
"972","chr19","50836037","50836254","CpG: 35","217","35","169","32.3","77.9","1.11"
"973","chr19","50908387","50908748","CpG: 26","361","26","221","14.4","61.2","0.77"
"973","chr19","50912746","50912993","CpG: 22","247","22","166","17.8","67.2","0.93"
"974","chr19","51002658","51003107","CpG: 31","449","31","294","13.8","65.5","0.66"
"974","chr19","51016897","51017651","CpG: 65","754","65","496","17.2","65.8","0.83"
"974","chr19","51018748","51019547","CpG: 69","799","69","552","17.3","69.1","0.72"
"974","chr19","51031962","51032219","CpG: 25","257","25","182","19.5","70.8","0.78"
"974","chr19","51098565","51099184","CpG: 72","619","72","397","23.3","64.1","1.14"
"974","chr19","51103950","51104583","CpG: 88","633","88","471","27.8","74.4","1.01"
"974","chr19","51108166","51108919","CpG: 54","753","54","448","14.3","59.5","0.81"
"975","chr19","51181457","51181992","CpG: 49","535","49","378","18.3","70.7","0.74"
"976","chr19","51271174","51271440","CpG: 23","266","23","165","17.3","62","0.9"
"976","chr19","51311484","51312204","CpG: 64","720","64","473","17.8","65.7","0.83"
"976","chr19","51326810","51327891","CpG: 86","1081","86","732","15.9","67.7","0.71"
"976","chr19","51338874","51339099","CpG: 24","225","24","169","21.3","75.1","0.77"
"976","chr19","51339821","51340672","CpG: 105","851","105","635","24.7","74.6","0.89"
"976","chr19","51366146","51368333","CpG: 151","2187","151","1411","13.8","64.5","0.67"
